"","method","Nt","p0","p1","miss0","miss1","ENS","ENS_se","scenario"
"2329","RBI",200,0.9,0.9,0.4,0,180.1095,5.24439320760864,5
"2330","RBI",200,0.9,0.9,0.4,0.1,180.1023,5.44896355561157,5
"2331","RBI",200,0.9,0.9,0.4,0.2,180.1169,5.67401567105551,5
"2332","RBI",200,0.9,0.9,0.4,0.3,180.0992,5.95675311312842,5
"2333","RBI",200,0.9,0.9,0.4,0.4,180.1162,6.26357891321569,5
"2334","RBI",200,0.9,0.9,0.4,0.5,180.1343,6.67542655131222,5
"2335","RBI",200,0.9,0.9,0.5,0,180.1783,5.64782249188924,5
"2336","RBI",200,0.9,0.9,0.5,0.1,180.1817,5.85018867907336,5
"2337","RBI",200,0.9,0.9,0.5,0.2,180.1894,6.07773160991436,5
"2338","RBI",200,0.9,0.9,0.5,0.3,180.1714,6.34411907396783,5
"2339","RBI",200,0.9,0.9,0.5,0.4,180.1847,6.63071508573961,5
"2340","RBI",200,0.9,0.9,0.5,0.5,180.1681,7.03684546579012,5
"2341","RBI",526,0.1,0.2,0,0,94.919,9.73176806808368,6
"2342","RBI",526,0.1,0.2,0,0.1,94.9049,10.8453500705056,6
"2343","RBI",526,0.1,0.2,0,0.2,94.8356,12.1291254510958,6
"2344","RBI",526,0.1,0.2,0,0.3,94.7168,13.5991871650167,6
"2345","RBI",526,0.1,0.2,0,0.4,94.7289,15.2632205441754,6
"2346","RBI",526,0.1,0.2,0,0.5,94.6432,17.456052392695,6
"2347","RBI",526,0.1,0.2,0.1,0,94.9239,9.72324857988803,6
"2348","RBI",526,0.1,0.2,0.1,0.1,94.9039,10.836724978093,6
"2349","RBI",526,0.1,0.2,0.1,0.2,94.8503,12.0995921387042,6
"2350","RBI",526,0.1,0.2,0.1,0.3,94.7412,13.5702777349537,6
"2351","RBI",526,0.1,0.2,0.1,0.4,94.7313,15.2486049298036,6
"2352","RBI",526,0.1,0.2,0.1,0.5,94.6774,17.4427278289668,6
"2353","RBI",526,0.1,0.2,0.2,0,94.9204,9.76033760988962,6
"2354","RBI",526,0.1,0.2,0.2,0.1,94.8944,10.8792869494491,6
"2355","RBI",526,0.1,0.2,0.2,0.2,94.8412,12.1179976541801,6
"2356","RBI",526,0.1,0.2,0.2,0.3,94.752,13.5760276536506,6
"2357","RBI",526,0.1,0.2,0.2,0.4,94.7462,15.2828185232372,6
"2358","RBI",526,0.1,0.2,0.2,0.5,94.7033,17.4457073339099,6
"2359","RBI",526,0.1,0.2,0.3,0,94.9185,9.77553138460438,6
"2360","RBI",526,0.1,0.2,0.3,0.1,94.8906,10.8898710079163,6
"2361","RBI",526,0.1,0.2,0.3,0.2,94.8425,12.1148904579068,6
"2362","RBI",526,0.1,0.2,0.3,0.3,94.7784,13.5714078765313,6
"2363","RBI",526,0.1,0.2,0.3,0.4,94.7379,15.3061435833178,6
"2364","RBI",526,0.1,0.2,0.3,0.5,94.6887,17.4974743454833,6
"2365","RBI",526,0.1,0.2,0.4,0,94.9536,9.81222069704411,6
"2366","RBI",526,0.1,0.2,0.4,0.1,94.9353,10.9131399501865,6
"2367","RBI",526,0.1,0.2,0.4,0.2,94.8738,12.1381385311217,6
"2368","RBI",526,0.1,0.2,0.4,0.3,94.848,13.5799756102048,6
"2369","RBI",526,0.1,0.2,0.4,0.4,94.8106,15.2894834598964,6
"2370","RBI",526,0.1,0.2,0.4,0.5,94.7737,17.4274168997009,6
"2371","RBI",526,0.1,0.2,0.5,0,94.9773,9.85000949129989,6
"2372","RBI",526,0.1,0.2,0.5,0.1,94.9883,10.917219503068,6
"2373","RBI",526,0.1,0.2,0.5,0.2,94.9394,12.127325956017,6
"2374","RBI",526,0.1,0.2,0.5,0.3,94.922,13.6019196153235,6
"2375","RBI",526,0.1,0.2,0.5,0.4,94.8885,15.2970084525295,6
"2376","RBI",526,0.1,0.2,0.5,0.5,94.8376,17.4133554702956,6
"2377","RBI",162,0.1,0.3,0,0,40.7269,6.06948105277749,7
"2378","RBI",162,0.1,0.3,0,0.1,40.7227,6.75268573135598,7
"2379","RBI",162,0.1,0.3,0,0.2,40.6821,7.48111196906111,7
"2380","RBI",162,0.1,0.3,0,0.3,40.6924,8.35957956461027,7
"2381","RBI",162,0.1,0.3,0,0.4,40.6716,9.39205912020638,7
"2382","RBI",162,0.1,0.3,0,0.5,40.69,10.6223906686937,7
"2383","RBI",162,0.1,0.3,0.1,0,40.7503,6.08731923391123,7
"2384","RBI",162,0.1,0.3,0.1,0.1,40.7494,6.76662237440777,7
"2385","RBI",162,0.1,0.3,0.1,0.2,40.7034,7.4993501361949,7
"2386","RBI",162,0.1,0.3,0.1,0.3,40.7031,8.38475884018621,7
"2387","RBI",162,0.1,0.3,0.1,0.4,40.6927,9.41452760593989,7
"2388","RBI",162,0.1,0.3,0.1,0.5,40.7034,10.6163976578651,7
"2389","RBI",162,0.1,0.3,0.2,0,40.7712,6.10229254931585,7
"2390","RBI",162,0.1,0.3,0.2,0.1,40.7677,6.77158195270605,7
"2391","RBI",162,0.1,0.3,0.2,0.2,40.7408,7.50867853788791,7
"2392","RBI",162,0.1,0.3,0.2,0.3,40.7422,8.39578394664893,7
"2393","RBI",162,0.1,0.3,0.2,0.4,40.7405,9.40852867302742,7
"2394","RBI",162,0.1,0.3,0.2,0.5,40.7458,10.6151142445591,7
"2395","RBI",162,0.1,0.3,0.3,0,40.7929,6.12579481587595,7
"2396","RBI",162,0.1,0.3,0.3,0.1,40.7904,6.78749400349531,7
"2397","RBI",162,0.1,0.3,0.3,0.2,40.773,7.54019604888663,7
"2398","RBI",162,0.1,0.3,0.3,0.3,40.7804,8.41514452078695,7
"2399","RBI",162,0.1,0.3,0.3,0.4,40.7769,9.43027143787172,7
"2400","RBI",162,0.1,0.3,0.3,0.5,40.7872,10.6380370813085,7
"2401","RBI",162,0.1,0.3,0.4,0,40.8366,6.14705450341111,7
"2402","RBI",162,0.1,0.3,0.4,0.1,40.8325,6.81356633626047,7
"2403","RBI",162,0.1,0.3,0.4,0.2,40.8183,7.55985451249063,7
"2404","RBI",162,0.1,0.3,0.4,0.3,40.838,8.43851153034022,7
"2405","RBI",162,0.1,0.3,0.4,0.4,40.8389,9.42442723845207,7
"2406","RBI",162,0.1,0.3,0.4,0.5,40.8207,10.6350675586099,7
"2407","RBI",162,0.1,0.3,0.5,0,40.9088,6.21351296243385,7
"2408","RBI",162,0.1,0.3,0.5,0.1,40.9014,6.87832895265399,7
"2409","RBI",162,0.1,0.3,0.5,0.2,40.8818,7.61782330348954,7
"2410","RBI",162,0.1,0.3,0.5,0.3,40.9294,8.49392902743084,7
"2411","RBI",162,0.1,0.3,0.5,0.4,40.9253,9.45783616777631,7
"2412","RBI",162,0.1,0.3,0.5,0.5,40.9045,10.6723179106958,7
"2413","RBI",82,0.1,0.4,0,0,26.1473,4.59213582999764,8
"2414","RBI",82,0.1,0.4,0,0.1,26.1655,5.08085536687731,8
"2415","RBI",82,0.1,0.4,0,0.2,26.1848,5.64524896205512,8
"2416","RBI",82,0.1,0.4,0,0.3,26.1882,6.27862428182219,8
"2417","RBI",82,0.1,0.4,0,0.4,26.2368,6.98254977498449,8
"2418","RBI",82,0.1,0.4,0,0.5,26.2575,7.84804134324562,8
"2419","RBI",82,0.1,0.4,0.1,0,26.159,4.60439345016305,8
"2420","RBI",82,0.1,0.4,0.1,0.1,26.1801,5.09302050612282,8
"2421","RBI",82,0.1,0.4,0.1,0.2,26.2,5.64931778882618,8
"2422","RBI",82,0.1,0.4,0.1,0.3,26.2008,6.28605049320162,8
"2423","RBI",82,0.1,0.4,0.1,0.4,26.2512,6.99203742972975,8
"2424","RBI",82,0.1,0.4,0.1,0.5,26.2817,7.85104508972532,8
"2425","RBI",82,0.1,0.4,0.2,0,26.1768,4.61608845097868,8
"2426","RBI",82,0.1,0.4,0.2,0.1,26.1959,5.1035407123663,8
"2427","RBI",82,0.1,0.4,0.2,0.2,26.2142,5.66094718155003,8
"2428","RBI",82,0.1,0.4,0.2,0.3,26.2065,6.30385847026734,8
"2429","RBI",82,0.1,0.4,0.2,0.4,26.269,7.00760655680422,8
"2430","RBI",82,0.1,0.4,0.2,0.5,26.3021,7.85945371455734,8
"2431","RBI",82,0.1,0.4,0.3,0,26.2043,4.6285963207424,8
"2432","RBI",82,0.1,0.4,0.3,0.1,26.2204,5.12111769291065,8
"2433","RBI",82,0.1,0.4,0.3,0.2,26.2456,5.67505958295832,8
"2434","RBI",82,0.1,0.4,0.3,0.3,26.2451,6.32144145367219,8
"2435","RBI",82,0.1,0.4,0.3,0.4,26.2993,7.02216851087038,8
"2436","RBI",82,0.1,0.4,0.3,0.5,26.3353,7.86103386936792,8
"2437","RBI",82,0.1,0.4,0.4,0,26.235,4.66312657719555,8
"2438","RBI",82,0.1,0.4,0.4,0.1,26.2585,5.15334196840694,8
"2439","RBI",82,0.1,0.4,0.4,0.2,26.2899,5.71050952034039,8
"2440","RBI",82,0.1,0.4,0.4,0.3,26.2929,6.36271624432526,8
"2441","RBI",82,0.1,0.4,0.4,0.4,26.3636,7.06338333792085,8
"2442","RBI",82,0.1,0.4,0.4,0.5,26.3983,7.89844894011261,8
"2443","RBI",82,0.1,0.4,0.5,0,26.2999,4.70930756563794,8
"2444","RBI",82,0.1,0.4,0.5,0.1,26.3204,5.18814374545968,8
"2445","RBI",82,0.1,0.4,0.5,0.2,26.3477,5.73908515530498,8
"2446","RBI",82,0.1,0.4,0.5,0.3,26.3591,6.37909213537845,8
"2447","RBI",82,0.1,0.4,0.5,0.4,26.4345,7.07257462888785,8
"2448","RBI",82,0.1,0.4,0.5,0.5,26.469,7.91519450363685,8
"2449","RBI",254,0.4,0.6,0,0,142.6326,8.30858113591299,12
"2450","RBI",254,0.4,0.6,0,0.1,142.5472,9.27553641131184,12
"2451","RBI",254,0.4,0.6,0,0.2,142.4546,10.3515145860605,12
"2452","RBI",254,0.4,0.6,0,0.3,142.3352,11.598090037987,12
"2453","RBI",254,0.4,0.6,0,0.4,142.1163,13.2108147694488,12
"2454","RBI",254,0.4,0.6,0,0.5,141.985,15.2221268656726,12
"2455","RBI",254,0.4,0.6,0.1,0,142.6289,8.34193883844508,12
"2456","RBI",254,0.4,0.6,0.1,0.1,142.5382,9.31228288988592,12
"2457","RBI",254,0.4,0.6,0.1,0.2,142.4494,10.3718752990827,12
"2458","RBI",254,0.4,0.6,0.1,0.3,142.314,11.616182573021,12
"2459","RBI",254,0.4,0.6,0.1,0.4,142.12,13.2123145786669,12
"2460","RBI",254,0.4,0.6,0.1,0.5,141.9925,15.1848510601906,12
"2461","RBI",254,0.4,0.6,0.2,0,142.6131,8.3763730070046,12
"2462","RBI",254,0.4,0.6,0.2,0.1,142.5212,9.32507620690718,12
"2463","RBI",254,0.4,0.6,0.2,0.2,142.4199,10.4089297515094,12
"2464","RBI",254,0.4,0.6,0.2,0.3,142.3095,11.6512439206503,12
"2465","RBI",254,0.4,0.6,0.2,0.4,142.1737,13.1468327832685,12
"2466","RBI",254,0.4,0.6,0.2,0.5,141.992,15.1643704720368,12
"2467","RBI",254,0.4,0.6,0.3,0,142.6042,8.4330334972296,12
"2468","RBI",254,0.4,0.6,0.3,0.1,142.5379,9.36166265482613,12
"2469","RBI",254,0.4,0.6,0.3,0.2,142.4282,10.4179507644168,12
"2470","RBI",254,0.4,0.6,0.3,0.3,142.2957,11.6610402407311,12
"2471","RBI",254,0.4,0.6,0.3,0.4,142.1358,13.160808449632,12
"2472","RBI",254,0.4,0.6,0.3,0.5,142.0198,15.1419858649252,12
"2473","RBI",254,0.4,0.6,0.4,0,142.6158,8.44035036662763,12
"2474","RBI",254,0.4,0.6,0.4,0.1,142.5512,9.35855420530764,12
"2475","RBI",254,0.4,0.6,0.4,0.2,142.4113,10.4397716063676,12
"2476","RBI",254,0.4,0.6,0.4,0.3,142.2905,11.6754760684155,12
"2477","RBI",254,0.4,0.6,0.4,0.4,142.1368,13.1841445656058,12
"2478","RBI",254,0.4,0.6,0.4,0.5,141.9997,15.1222871374282,12
"2479","RBI",254,0.4,0.6,0.5,0,142.6062,8.5264993801189,12
"2480","RBI",254,0.4,0.6,0.5,0.1,142.5181,9.45716745075496,12
"2481","RBI",254,0.4,0.6,0.5,0.2,142.3823,10.528885622574,12
"2482","RBI",254,0.4,0.6,0.5,0.3,142.2931,11.7425202179135,12
"2483","RBI",254,0.4,0.6,0.5,0.4,142.1292,13.2657040993128,12
"2484","RBI",254,0.4,0.6,0.5,0.5,142.0443,15.0872495843345,12
"2485","RBI",82,0.6,0.9,0,0,67.4836,3.15523796133656,9
"2486","RBI",82,0.6,0.9,0,0.1,67.4098,3.46419745776748,9
"2487","RBI",82,0.6,0.9,0,0.2,67.3215,3.82476151283489,9
"2488","RBI",82,0.6,0.9,0,0.3,67.2066,4.26571636112944,9
"2489","RBI",82,0.6,0.9,0,0.4,67.0187,4.80560711002987,9
"2490","RBI",82,0.6,0.9,0,0.5,66.826,5.38187889700671,9
"2491","RBI",82,0.6,0.9,0.1,0,67.4862,3.19371719833712,9
"2492","RBI",82,0.6,0.9,0.1,0.1,67.4133,3.49240644832185,9
"2493","RBI",82,0.6,0.9,0.1,0.2,67.3206,3.85555471627845,9
"2494","RBI",82,0.6,0.9,0.1,0.3,67.2092,4.29500641070613,9
"2495","RBI",82,0.6,0.9,0.1,0.4,67.0252,4.82110871780827,9
"2496","RBI",82,0.6,0.9,0.1,0.5,66.83,5.39538793981509,9
"2497","RBI",82,0.6,0.9,0.2,0,67.4844,3.25487573673806,9
"2498","RBI",82,0.6,0.9,0.2,0.1,67.4127,3.54587591909296,9
"2499","RBI",82,0.6,0.9,0.2,0.2,67.3121,3.90230911021144,9
"2500","RBI",82,0.6,0.9,0.2,0.3,67.2055,4.3310674855694,9
"2501","RBI",82,0.6,0.9,0.2,0.4,67.0339,4.85101061845901,9
"2502","RBI",82,0.6,0.9,0.2,0.5,66.8377,5.43001908106427,9
"2503","RBI",82,0.6,0.9,0.3,0,67.4967,3.31721110256039,9
"2504","RBI",82,0.6,0.9,0.3,0.1,67.4221,3.60008717293974,9
"2505","RBI",82,0.6,0.9,0.3,0.2,67.3196,3.95052104179312,9
"2506","RBI",82,0.6,0.9,0.3,0.3,67.2092,4.38469587494864,9
"2507","RBI",82,0.6,0.9,0.3,0.4,67.0454,4.89137316028325,9
"2508","RBI",82,0.6,0.9,0.3,0.5,66.8471,5.47305371997226,9
"2509","RBI",82,0.6,0.9,0.4,0,67.5056,3.39598614723194,9
"2510","RBI",82,0.6,0.9,0.4,0.1,67.4404,3.67265526284022,9
"2511","RBI",82,0.6,0.9,0.4,0.2,67.3434,4.01279038683419,9
"2512","RBI",82,0.6,0.9,0.4,0.3,67.23,4.43401240938776,9
"2513","RBI",82,0.6,0.9,0.4,0.4,67.0651,4.9489100983061,9
"2514","RBI",82,0.6,0.9,0.4,0.5,66.8652,5.52221680558132,9
"2515","RBI",82,0.6,0.9,0.5,0,67.5177,3.50252958322241,9
"2516","RBI",82,0.6,0.9,0.5,0.1,67.4584,3.77312775947342,9
"2517","RBI",82,0.6,0.9,0.5,0.2,67.3667,4.0970366950966,9
"2518","RBI",82,0.6,0.9,0.5,0.3,67.2602,4.50545512380129,9
"2519","RBI",82,0.6,0.9,0.5,0.4,67.0806,5.02173529992793,9
"2520","RBI",82,0.6,0.9,0.5,0.5,66.8782,5.60200883704239,9
"2521","RBI",162,0.7,0.9,0,0,138.4191,4.28659453170788,10
"2522","RBI",162,0.7,0.9,0,0.1,138.3184,4.72764809452338,10
"2523","RBI",162,0.7,0.9,0,0.2,138.2167,5.27299929472366,10
"2524","RBI",162,0.7,0.9,0,0.3,138.0436,5.93073489557914,10
"2525","RBI",162,0.7,0.9,0,0.4,137.839,6.80022818075475,10
"2526","RBI",162,0.7,0.9,0,0.5,137.5588,7.79632097992907,10
"2527","RBI",162,0.7,0.9,0.1,0,138.423,4.32954333556663,10
"2528","RBI",162,0.7,0.9,0.1,0.1,138.3262,4.76712346248874,10
"2529","RBI",162,0.7,0.9,0.1,0.2,138.2189,5.30891714477868,10
"2530","RBI",162,0.7,0.9,0.1,0.3,138.0449,5.95370713529523,10
"2531","RBI",162,0.7,0.9,0.1,0.4,137.8361,6.81570848688659,10
"2532","RBI",162,0.7,0.9,0.1,0.5,137.5578,7.82203155054732,10
"2533","RBI",162,0.7,0.9,0.2,0,138.4167,4.38695630803007,10
"2534","RBI",162,0.7,0.9,0.2,0.1,138.3192,4.82214025756887,10
"2535","RBI",162,0.7,0.9,0.2,0.2,138.2241,5.34195964448294,10
"2536","RBI",162,0.7,0.9,0.2,0.3,138.0486,5.99416641770182,10
"2537","RBI",162,0.7,0.9,0.2,0.4,137.8561,6.83567593121146,10
"2538","RBI",162,0.7,0.9,0.2,0.5,137.56,7.82812416564756,10
"2539","RBI",162,0.7,0.9,0.3,0,138.42,4.44582686771019,10
"2540","RBI",162,0.7,0.9,0.3,0.1,138.3161,4.88005761095385,10
"2541","RBI",162,0.7,0.9,0.3,0.2,138.2065,5.40331170003478,10
"2542","RBI",162,0.7,0.9,0.3,0.3,138.044,6.01922645434701,10
"2543","RBI",162,0.7,0.9,0.3,0.4,137.8476,6.8621631551805,10
"2544","RBI",162,0.7,0.9,0.3,0.5,137.5521,7.83549775652506,10
"2545","RBI",162,0.7,0.9,0.4,0,138.4289,4.49508235369906,10
"2546","RBI",162,0.7,0.9,0.4,0.1,138.3319,4.9196913242878,10
"2547","RBI",162,0.7,0.9,0.4,0.2,138.2271,5.43239143266276,10
"2548","RBI",162,0.7,0.9,0.4,0.3,138.0704,6.02312806166071,10
"2549","RBI",162,0.7,0.9,0.4,0.4,137.8656,6.86288908293413,10
"2550","RBI",162,0.7,0.9,0.4,0.5,137.5798,7.83350294164965,10
"2551","RBI",162,0.7,0.9,0.5,0,138.46,4.60457600784494,10
"2552","RBI",162,0.7,0.9,0.5,0.1,138.3543,5.02458915331552,10
"2553","RBI",162,0.7,0.9,0.5,0.2,138.2598,5.51014883047758,10
"2554","RBI",162,0.7,0.9,0.5,0.3,138.1032,6.07839160012288,10
"2555","RBI",162,0.7,0.9,0.5,0.4,137.8819,6.91850698950983,10
"2556","RBI",162,0.7,0.9,0.5,0.5,137.6053,7.87536120069449,10
"2557","RBI",526,0.8,0.9,0,0,463.831,7.53055840764768,11
"2558","RBI",526,0.8,0.9,0,0.1,463.6968,8.44806526612301,11
"2559","RBI",526,0.8,0.9,0,0.2,463.4576,9.57732607555343,11
"2560","RBI",526,0.8,0.9,0,0.3,463.2543,10.8574039176952,11
"2561","RBI",526,0.8,0.9,0,0.4,462.8528,12.4838662621675,11
"2562","RBI",526,0.8,0.9,0,0.5,462.2659,14.6449460440953,11
"2563","RBI",526,0.8,0.9,0.1,0,463.8197,7.55647417385873,11
"2564","RBI",526,0.8,0.9,0.1,0.1,463.681,8.45180349382484,11
"2565","RBI",526,0.8,0.9,0.1,0.2,463.4484,9.5929734678042,11
"2566","RBI",526,0.8,0.9,0.1,0.3,463.2097,10.8999452654901,11
"2567","RBI",526,0.8,0.9,0.1,0.4,462.8848,12.4189513242946,11
"2568","RBI",526,0.8,0.9,0.1,0.5,462.2663,14.6276375771383,11
"2569","RBI",526,0.8,0.9,0.2,0,463.8112,7.61961681556505,11
"2570","RBI",526,0.8,0.9,0.2,0.1,463.687,8.49739086809337,11
"2571","RBI",526,0.8,0.9,0.2,0.2,463.4489,9.59993774305162,11
"2572","RBI",526,0.8,0.9,0.2,0.3,463.183,10.895603811549,11
"2573","RBI",526,0.8,0.9,0.2,0.4,462.9025,12.3608443399826,11
"2574","RBI",526,0.8,0.9,0.2,0.5,462.2936,14.5538922841301,11
"2575","RBI",526,0.8,0.9,0.3,0,463.7912,7.65864661978895,11
"2576","RBI",526,0.8,0.9,0.3,0.1,463.6856,8.51202667405419,11
"2577","RBI",526,0.8,0.9,0.3,0.2,463.448,9.6243212101361,11
"2578","RBI",526,0.8,0.9,0.3,0.3,463.1874,10.8886885157837,11
"2579","RBI",526,0.8,0.9,0.3,0.4,462.9001,12.3587699189438,11
"2580","RBI",526,0.8,0.9,0.3,0.5,462.2864,14.5216687376587,11
"2581","RBI",526,0.8,0.9,0.4,0,463.7683,7.71843070366332,11
"2582","RBI",526,0.8,0.9,0.4,0.1,463.6517,8.58589301505013,11
"2583","RBI",526,0.8,0.9,0.4,0.2,463.4231,9.69078312200576,11
"2584","RBI",526,0.8,0.9,0.4,0.3,463.1875,10.9287825295756,11
"2585","RBI",526,0.8,0.9,0.4,0.4,462.9123,12.3466778023594,11
"2586","RBI",526,0.8,0.9,0.4,0.5,462.3589,14.4632503038195,11
"2587","RBI",526,0.8,0.9,0.5,0,463.7626,7.82452321591262,11
"2588","RBI",526,0.8,0.9,0.5,0.1,463.6495,8.68727786073767,11
"2589","RBI",526,0.8,0.9,0.5,0.2,463.4399,9.73445755840538,11
"2590","RBI",526,0.8,0.9,0.5,0.3,463.2185,10.9334583641765,11
"2591","RBI",526,0.8,0.9,0.5,0.4,462.9228,12.3671069653929,11
"2592","RBI",526,0.8,0.9,0.5,0.5,462.4429,14.3247778173329,11
"2593","RGI",200,0.1,0.1,0,0,19.9999,4.2483767324104,1
"2594","RGI",200,0.1,0.1,0,0.1,20.0925,4.48144531208499,1
"2595","RGI",200,0.1,0.1,0,0.2,20.186,4.76502618539025,1
"2596","RGI",200,0.1,0.1,0,0.3,20.321,5.12347382138328,1
"2597","RGI",200,0.1,0.1,0,0.4,20.5028,5.55824446818929,1
"2598","RGI",200,0.1,0.1,0,0.5,20.7853,6.10481210055464,1
"2599","RGI",200,0.1,0.1,0.1,0,20.0954,4.48986800824625,1
"2600","RGI",200,0.1,0.1,0.1,0.1,20.1852,4.70656096652462,1
"2601","RGI",200,0.1,0.1,0.1,0.2,20.2774,4.96955922511134,1
"2602","RGI",200,0.1,0.1,0.1,0.3,20.4145,5.31720951455763,1
"2603","RGI",200,0.1,0.1,0.1,0.4,20.5891,5.73565610589552,1
"2604","RGI",200,0.1,0.1,0.1,0.5,20.855,6.27245640645968,1
"2605","RGI",200,0.1,0.1,0.2,0,20.1954,4.77435841656541,1
"2606","RGI",200,0.1,0.1,0.2,0.1,20.2799,4.98327596004169,1
"2607","RGI",200,0.1,0.1,0.2,0.2,20.3689,5.230367909129,1
"2608","RGI",200,0.1,0.1,0.2,0.3,20.5061,5.56160551779732,1
"2609","RGI",200,0.1,0.1,0.2,0.4,20.6766,5.96551516443615,1
"2610","RGI",200,0.1,0.1,0.2,0.5,20.9379,6.48774634794453,1
"2611","RGI",200,0.1,0.1,0.3,0,20.3553,5.13031128874184,1
"2612","RGI",200,0.1,0.1,0.3,0.1,20.4356,5.32641433883723,1
"2613","RGI",200,0.1,0.1,0.3,0.2,20.5337,5.56168657385101,1
"2614","RGI",200,0.1,0.1,0.3,0.3,20.6602,5.86632571016422,1
"2615","RGI",200,0.1,0.1,0.3,0.4,20.8373,6.256048475216,1
"2616","RGI",200,0.1,0.1,0.3,0.5,21.0902,6.77167996327001,1
"2617","RGI",200,0.1,0.1,0.4,0,20.5002,5.56043989349592,1
"2618","RGI",200,0.1,0.1,0.4,0.1,20.5838,5.74629267858458,1
"2619","RGI",200,0.1,0.1,0.4,0.2,20.6767,5.956368435758,1
"2620","RGI",200,0.1,0.1,0.4,0.3,20.8037,6.24067792119507,1
"2621","RGI",200,0.1,0.1,0.4,0.4,20.9773,6.61919678560841,1
"2622","RGI",200,0.1,0.1,0.4,0.5,21.2408,7.11778628845829,1
"2623","RGI",200,0.1,0.1,0.5,0,20.7739,6.11827770881743,1
"2624","RGI",200,0.1,0.1,0.5,0.1,20.8523,6.28006597360755,1
"2625","RGI",200,0.1,0.1,0.5,0.2,20.9526,6.50455103434633,1
"2626","RGI",200,0.1,0.1,0.5,0.3,21.0771,6.76958922858931,1
"2627","RGI",200,0.1,0.1,0.5,0.4,21.2437,7.12168394048871,1
"2628","RGI",200,0.1,0.1,0.5,0.5,21.5041,7.59706224309585,1
"2629","RGI",200,0.3,0.3,0,0,60.0599,6.58828145537617,2
"2630","RGI",200,0.3,0.3,0,0.1,60.1704,6.94544366896571,2
"2631","RGI",200,0.3,0.3,0,0.2,60.3104,7.33356870582095,2
"2632","RGI",200,0.3,0.3,0,0.3,60.4966,7.8076683080444,2
"2633","RGI",200,0.3,0.3,0,0.4,60.7039,8.40914360441157,2
"2634","RGI",200,0.3,0.3,0,0.5,60.9975,9.14891600225959,2
"2635","RGI",200,0.3,0.3,0.1,0,60.1816,6.93103349887564,2
"2636","RGI",200,0.3,0.3,0.1,0.1,60.2892,7.2803202997098,2
"2637","RGI",200,0.3,0.3,0.1,0.2,60.4222,7.66220712992087,2
"2638","RGI",200,0.3,0.3,0.1,0.3,60.6047,8.10644245960798,2
"2639","RGI",200,0.3,0.3,0.1,0.4,60.8125,8.68617802712286,2
"2640","RGI",200,0.3,0.3,0.1,0.5,61.0926,9.41114669996281,2
"2641","RGI",200,0.3,0.3,0.2,0,60.3035,7.33978030921217,2
"2642","RGI",200,0.3,0.3,0.2,0.1,60.4078,7.68059882560155,2
"2643","RGI",200,0.3,0.3,0.2,0.2,60.5318,8.05069376681368,2
"2644","RGI",200,0.3,0.3,0.2,0.3,60.7158,8.48434020786981,2
"2645","RGI",200,0.3,0.3,0.2,0.4,60.915,9.04979363723216,2
"2646","RGI",200,0.3,0.3,0.2,0.5,61.1861,9.75547967700066,2
"2647","RGI",200,0.3,0.3,0.3,0,60.492,7.84370374050658,2
"2648","RGI",200,0.3,0.3,0.3,0.1,60.5871,8.15445050854499,2
"2649","RGI",200,0.3,0.3,0.3,0.2,60.7109,8.51235379943295,2
"2650","RGI",200,0.3,0.3,0.3,0.3,60.8942,8.9296685413304,2
"2651","RGI",200,0.3,0.3,0.3,0.4,61.0986,9.46530703377996,2
"2652","RGI",200,0.3,0.3,0.3,0.5,61.3613,10.1491212809917,2
"2653","RGI",200,0.3,0.3,0.4,0,60.698,8.466850935057,2
"2654","RGI",200,0.3,0.3,0.4,0.1,60.7826,8.77025820503013,2
"2655","RGI",200,0.3,0.3,0.4,0.2,60.8917,9.09595760513842,2
"2656","RGI",200,0.3,0.3,0.4,0.3,61.0917,9.48203997134592,2
"2657","RGI",200,0.3,0.3,0.4,0.4,61.2799,9.98868026134265,2
"2658","RGI",200,0.3,0.3,0.4,0.5,61.5389,10.6547566454573,2
"2659","RGI",200,0.3,0.3,0.5,0,60.9798,9.18433596743479,2
"2660","RGI",200,0.3,0.3,0.5,0.1,61.0862,9.456527489053,2
"2661","RGI",200,0.3,0.3,0.5,0.2,61.2008,9.768603888079,2
"2662","RGI",200,0.3,0.3,0.5,0.3,61.3859,10.1413542437186,2
"2663","RGI",200,0.3,0.3,0.5,0.4,61.5747,10.6126284537936,2
"2664","RGI",200,0.3,0.3,0.5,0.5,61.7906,11.2401595077017,2
"2665","RGI",200,0.5,0.5,0,0,99.9582,7.08621720013018,3
"2666","RGI",200,0.5,0.5,0,0.1,100.0542,7.46907230277673,3
"2667","RGI",200,0.5,0.5,0,0.2,100.1989,7.89744108857893,3
"2668","RGI",200,0.5,0.5,0,0.3,100.3544,8.42585901555533,3
"2669","RGI",200,0.5,0.5,0,0.4,100.5691,9.06553051808649,3
"2670","RGI",200,0.5,0.5,0,0.5,100.7991,9.82632153196123,3
"2671","RGI",200,0.5,0.5,0.1,0,100.0748,7.44473957736182,3
"2672","RGI",200,0.5,0.5,0.1,0.1,100.1618,7.81764237562907,3
"2673","RGI",200,0.5,0.5,0.1,0.2,100.2952,8.23511011850275,3
"2674","RGI",200,0.5,0.5,0.1,0.3,100.4558,8.74005064107302,3
"2675","RGI",200,0.5,0.5,0.1,0.4,100.6545,9.36860218072483,3
